,dist_meters_to_nearest_mrt,nearest_mrt_code,nearest_mrt_line,dist_meters_to_nearest_mall,nearest_mall_index,dist_meters_to_nearest_commercial_centre,nearest_commercial_centre_index,dist_meters_to_nearest_primary_school,nearest_primary_school_index,dist_meters_to_nearest_secondary_school,nearest_secondary_school_index
11930,650.6060979717643,ew23,ew,608.5794411640285,146,1814.3075140780747,9,485.9513254794943,35,294.7816102771213,34
11931,542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
11932,1729.244762657487,ne17,ne,355.07843816375697,118,1309.8410421525546,16,84.11879658279884,68,220.52949949322485,52
11933,793.3013621960789,ns22,ns,613.7041457003157,50,2808.160184288228,25,1831.8643004019914,124,1536.058642155053,37
11934,291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
11935,1075.970907084044,ns4,ns,285.2602306209165,137,4557.062441327718,22,222.87978654570676,34,634.1588238866104,19
11936,133.88718120363842,ns5,ns,52.014463869340894,141,1980.422976684459,22,446.1968688851028,154,168.86519428451948,130
11937,761.4874781529302,ne13,ne,683.6649318415192,109,1005.7897684323251,8,411.7760249382712,94,389.38273277221043,75
11938,1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
11939,455.2585633551962,cc12,cc,1557.9314570235879,123,1744.5125473526155,31,684.8532766410718,88,157.8826266718745,8
11940,517.9826508101387,dt8,dt,1741.2649286712924,156,3324.897988818635,28,156.10641813085053,126,328.1984703323645,80
11941,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
11942,1966.5246258388242,ns16,ns,1109.206264183805,112,1702.1592491693418,18,932.5786962808625,2,1066.9966858598766,112
11943,351.8401827495724,ew19,ew,314.6968801557806,155,455.78677685561115,25,583.9912578879141,124,936.9873506961316,99
11944,3352.696330463496,cc29,cc,3168.0354839641655,142,5310.860003938273,0,3833.8399552137635,20,4374.312500545332,29
11945,650.6060979717643,ew23,ew,608.5794411640285,146,1814.3075140780747,9,485.9513254794943,35,294.7816102771213,34
11946,742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
11947,842.1475271928433,ew4,ew,1300.572737620304,69,2067.586777109932,3,291.4167389356124,141,265.3180030002983,117
11948,279.50078133522175,dt14,dt,173.6152020541945,4,806.2719123840869,37,599.9756984237565,139,945.9919236842153,109
11949,492.9715955561486,dt11,dt,339.8774206989531,58,562.704030427701,29,548.2148822400258,143,736.4944449123143,4
11950,255.02718834371564,dt28,dt,2172.4121836026684,81,2292.855052585536,30,397.62970898626014,151,918.5144637654447,70
11951,370.56003366430724,cc26,cc,1517.8187463888194,144,1397.181080734637,21,2282.7894486951946,13,2699.1357234950474,46
11952,1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
11953,742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
11954,1239.195091597867,ew23,ew,359.92572186121123,163,1733.1285068508669,34,1158.1855019382376,122,418.9611193269265,66
11955,737.2780130714282,ns19,ns,561.4581454319326,62,687.7006595772657,32,807.7856424890248,9,1045.0404891749456,13
11956,1419.8059571491956,ne16,ne,606.0812986931999,120,1512.9537522676312,12,432.4139467993968,103,733.4231615406818,27
11957,119.03930642246726,ne15,ne,638.7072868957578,114,1401.846462191752,12,155.57791304265925,108,763.0444195454804,84
11958,822.6241517393556,ns13,ns,661.9072303187875,99,3404.3249977081596,2,248.52564886105506,70,729.0259974300742,140
11959,229.39909239563042,cc5,cc,242.73727230206637,12,1352.5797250329717,37,617.136237004027,139,1441.0791600605494,109
11960,399.4678668889944,ns19,ns,275.70174191552627,18,320.2445157738559,32,752.6316900662304,79,913.1396770577463,26
11961,1106.5692903052582,ew18,ew,993.2186035183205,154,1076.1682322305342,25,601.8803507982259,13,560.4354195952824,18
11962,473.37297214883506,ns15,ns,1402.7906574927497,95,2550.309565361576,18,86.17506289001284,5,254.0283117852763,97
11963,792.5974713284754,ew18,ew,968.4182848939089,55,2145.062873669531,25,313.9114275687551,3,400.07515426710125,50
11964,1741.5144231988293,ne16,ne,241.46578483519949,119,1806.1585286625887,16,201.78236981726832,92,316.6519766654014,52
11965,525.80726247728,dt30,dt,715.6009736505077,68,2750.43836967978,3,204.8988337716225,51,449.8100238132943,10
11966,759.7008366026623,dt11,dt,971.9843964302703,15,1341.2934282130725,29,465.8231258855556,6,622.464539070591,4
11967,261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
11968,1448.2654220574639,cc8,cc,414.8886111024893,72,2051.9170893956175,30,535.6916940056248,147,885.6151460279883,126
11969,261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
11970,1462.9688937746848,ne17,ne,394.79680926829747,106,1468.4641183373192,16,96.72827382648836,155,271.9295953175557,144
11971,1533.7474734687755,dt31,dt,1169.5457789853206,65,1685.7998076981057,3,599.7901536366553,116,529.6682123359835,61
11972,568.792706074641,cc21,cc,626.0810931410094,19,1238.9168429238691,28,1092.6866885370669,100,784.301789187319,100
11973,106.5220358849097,ew4,ew,1798.854478384131,68,2313.095971485591,7,916.2949594900731,141,414.7496129089492,12
11974,345.9798192088288,ns23,ns,386.56487320623705,33,1270.4140407187786,37,1434.1413639284203,22,1124.0417373975374,109
11975,1613.6380297179933,ns13,ns,1304.212209744535,103,2741.944686479936,2,120.1036498229479,104,793.9096627672263,85
11976,1029.839143740586,dt33,dt,770.7530132044395,87,1927.0112884997584,3,363.2465049392047,162,185.63651356633886,69
11977,1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
11978,1384.3546705194133,ns4,ns,549.5239364078203,133,4391.103315030049,1,533.9551918960005,34,1007.8741748354214,19
11979,2053.623192048992,dt6,dt,1721.6365725368923,156,5179.382510632488,28,2248.8888314875812,112,2858.8722590652555,79
11980,418.2196324806153,dt7,dt,1272.8609774750269,156,2387.412061670889,28,1146.8071501562322,126,790.7520218150041,79
11981,2010.5433064543722,ew6,ew,907.6808426389389,77,2769.653344626735,30,314.2633558690345,148,644.0347798773485,25
11982,478.09640086785566,ew17,ew,489.47783759746926,55,2694.4659391198743,25,325.3809358589391,177,823.7757146201925,29
11983,1330.4479014903318,dt5,dt,1395.951388849762,125,2227.9522552561684,9,385.60652617542684,16,1480.025961399241,20
11984,500.2295519072265,ns16,ns,646.7720180227257,90,2343.189759129,26,272.9891538633922,73,516.2042945093044,2
11985,140.06135628988326,dt20,dt,302.54480856153197,9,760.5209273846646,37,971.758748259218,22,974.3734973264549,109
11986,1253.713752970859,dt30,dt,351.29020798774616,68,3387.1355312929827,3,539.6572177090478,51,735.6817392014948,128
11987,658.2504412820342,ns5,ns,612.5170527692736,141,1471.761002715456,22,394.0466408021996,154,579.5213269150811,130
11988,742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
11989,1427.3077728658611,dt33,dt,1360.5238903748948,87,1561.0453096606961,36,652.9750781654271,44,737.4279321119546,43
11990,680.3550205713326,ns16,ns,649.6114331716095,90,1444.2306964413374,26,204.96211193026514,149,404.3048317581738,39
11991,148.7054630208516,ns22,ns,173.8289546721022,50,2770.511995406015,29,1350.747580891191,3,1338.6061417710623,37
11992,1966.5246258388242,ns16,ns,1109.206264183805,112,1702.1592491693418,18,932.5786962808625,2,1066.9966858598766,112
11993,687.7203374832033,dt28,dt,1798.1939203196468,81,1914.105777365877,30,529.6879309967491,151,603.9777551635331,70
11994,197.88324575000078,ne10,ne,256.27365277179274,56,2390.640164255397,32,497.9434567751677,140,443.6511444913653,106
11995,402.99386101636594,dt11,dt,528.8734785267204,58,808.6459323834814,29,683.5709780937647,143,971.7802773620014,4
11996,287.82817278971567,cc21,cc,181.9047167573677,19,709.7185540390612,28,1232.2088666396899,66,1321.35282608043,100
11997,964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
11998,658.7041588704169,ew16,ew,385.707432744847,38,1622.5506172137211,37,1146.5000444976647,20,269.9180122328662,89
11999,1487.2142483088573,dt1,dt,412.72730519073076,128,3892.3949448078265,22,366.1133507112907,10,528.6087908080447,53
12000,491.0879548443457,ns11,ns,470.3993499413168,101,2085.227223743131,19,80.141880788332,18,433.03819959254207,22
12001,728.748329688528,ew19,ew,1110.9266196311364,155,1261.995908454308,25,531.9848814612553,124,224.12348438204322,99
12002,1536.6904030227624,dt33,dt,705.5499809421202,65,837.8162943722471,3,507.80857561883863,7,975.8849199775835,91
12003,334.58831295949267,cc8,cc,1169.100596833108,85,1494.3671706784726,30,561.1618209463525,80,105.05697979471613,16
12004,138.95388054704273,cc1,cc,200.5858792417178,39,603.2975498644965,37,657.5831708054098,22,238.94041451431107,109
12005,904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
12006,151.82281252012598,ce2,ce,527.3302268976952,27,1185.4307085674523,0,1487.8167057898675,20,2116.8774902245314,89
12007,1009.2039114545892,cc8,cc,631.2358255795633,72,1166.8949505819105,30,454.2171637186346,147,97.54340610953507,126
12008,1747.85721994211,ew1,ew,767.3530482996381,86,487.5250328993455,15,475.9241630321715,93,2068.464279796282,74
12009,793.6408430268208,dt10,dt,1129.632011850154,15,1237.4001614062158,29,317.9823882691256,6,470.6958244788949,4
12010,303.53325192575244,ne14,ne,256.7713158533546,108,949.2823548014595,12,405.489279102481,28,129.2962528522338,57
12011,1403.9886926293682,cc8,cc,578.1899698404397,72,2107.467365515699,30,676.1832933500298,147,959.6753484793625,126
12012,349.3142224817634,ew22,ew,1196.3715106630882,153,1362.809695602431,28,541.6626326801055,66,787.8933542308058,108
12013,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
12014,279.50078133522175,dt14,dt,173.6152020541945,4,806.2719123840869,37,599.9756984237565,139,945.9919236842153,109
12015,828.7237220493657,ew7,ew,581.7053490448541,71,882.0538100742297,30,348.2434504672819,64,598.5425754949833,126
12016,327.1190958468064,ns2,ns,215.1913263301397,139,2435.198318745536,1,768.546429581486,84,600.942796842469,56
12017,534.4286826487582,cc27,cc,659.90868467171,144,1379.7692333794173,25,214.03382220023335,13,1338.0999004181442,18
12018,1197.0821384428243,ne13,ne,1125.6074816036985,113,1698.5683099147557,31,796.0793941541835,130,551.6463647867137,15
12019,658.9949411986344,dt28,dt,1742.1470525192149,81,1861.7658020350675,30,473.77345282997294,87,501.2047868674417,70
12020,702.9384507842146,ns14,ns,248.93160592110857,103,3256.118951014869,2,272.0075526165795,99,174.23497885621904,33
12021,984.2399236492226,cc15,cc,1045.5719812313191,21,1001.6695644076846,26,844.879458150565,149,537.7999495829528,21
12022,647.6357825978689,ew16,ew,1027.5740684167267,51,2341.4696070179994,0,349.00669357761814,20,1203.4469808446363,89
12023,785.1994321263621,ns19,ns,416.9870724257146,62,755.5881159072333,32,624.5055681433718,9,1089.5944903959635,26
12024,287.82817278971567,cc21,cc,181.9047167573677,19,709.7185540390612,28,1232.2088666396899,66,1321.35282608043,100
12025,1900.998307984371,ew6,ew,1508.6018811253318,76,3159.5123824813395,30,108.38654668200033,98,259.53322322119976,25
12026,1081.4684221309765,ew22,ew,1214.4377745780664,153,1301.906142020533,28,225.53006826133364,66,1505.37626420818,108
12027,1014.5046623889233,ns16,ns,819.9169918525295,116,2248.2152448905263,26,749.4096586977038,2,736.0848014255142,39
12028,203.19625352945832,ew20,ew,957.5623337274354,19,852.2834385374791,28,488.5602549015163,100,575.6977236394871,100
12029,591.3997169691366,ns13,ns,785.5643352003706,99,4571.401785262832,19,103.05873571396019,1,327.5677323791818,1
12030,57.63943001331201,ew18,ew,1239.8799836643518,55,1421.8288052768119,25,509.3288670222982,57,453.60832684675717,37
12031,650.6060979717643,ew23,ew,608.5794411640285,146,1814.3075140780747,9,485.9513254794943,35,294.7816102771213,34
12032,935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
12033,192.43926648642199,ew18,ew,1137.9863900787268,55,1570.0339843509917,25,629.8601408285356,57,409.117781095998,37
12034,354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
12035,594.6249198585781,ns8,ns,1004.483587491857,98,1800.3344782178256,4,665.5346830639976,55,584.2199196583782,48
12036,268.93415884279494,ew24,ew,161.8447932210129,150,893.8243338868058,1,669.7791488623955,56,1430.9702235633831,17
12037,1156.7687360626594,dt33,dt,397.5753179866761,82,511.68210884572653,3,552.8396984405337,59,572.4049260148287,91
12038,1330.4479014903318,dt5,dt,1395.951388849762,125,2227.9522552561684,9,385.60652617542684,16,1480.025961399241,20
12039,1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
12040,697.8493972611598,ew28,ew,773.9398200184794,152,1498.6940498310255,10,319.77126816528687,77,415.31946085205783,65
12041,261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
12042,244.5643833619464,ns22,ns,241.28479648559505,50,2674.84855848162,29,1379.2836893456918,3,1426.9714866395095,37
12043,303.9270404381716,ns20,ns,316.4126729562745,47,316.18567533274575,29,438.90036292805945,9,736.0924250596278,4
12044,1179.8123648875314,ew1,ew,171.00037498084762,86,1124.4294567710683,15,773.2949370220994,93,1608.2388542449462,74
12045,1065.0024220748987,ns13,ns,893.263231385484,99,3150.6136855552927,2,51.76826233971897,70,575.6071407465156,85
12046,2079.808304060359,ne15,ne,668.0098234311471,113,2116.377371490092,18,688.4492289376913,130,877.3258541630752,58
12047,378.60366195604956,cc27,cc,569.4849330341809,144,1547.2844924165497,25,393.24623258461105,13,1534.8591747546884,18
12048,543.1684822562614,dt1,dt,501.3146735805009,132,4300.160524320448,22,569.8975250910074,137,667.4539933800303,127
12049,742.2298115144827,cc21,cc,840.9736569084381,19,1483.8785078493336,28,1222.1135400365936,100,883.2528985726543,100
12050,731.8107111886011,ns2,ns,828.521459926732,139,2103.4843246687583,9,154.2751079806967,78,316.64623661728336,20
12051,410.47814886245504,cc21,cc,304.81732760128136,19,797.5487853131632,28,1038.6332708399311,100,844.3748021964527,100
12052,131.10070014761092,ne10,ne,100.00591245595909,56,2253.9817693892683,32,342.4183824534139,140,280.6901475646249,106
12053,1253.713752970859,dt30,dt,351.29020798774616,68,3387.1355312929827,3,539.6572177090478,51,735.6817392014948,128
12054,1009.8113951486898,te6,te,2041.3898792538284,94,3367.9311664828006,26,731.6251158065284,31,729.2026140124143,28
12055,586.1269668636489,cc13,cc,593.3207388724696,110,507.0011569499919,31,496.5618933006362,179,361.4672703666619,94
12056,1868.1660600760533,ew26,ew,843.5487791506422,162,1577.5866150279885,1,1290.2310272426328,83,390.4499118559794,62
12057,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
12058,1594.1885726637122,ew23,ew,1632.2366213390615,146,2076.397194549766,9,890.6002911043565,16,1597.6152065895283,34
12059,261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
12060,517.9826508101387,dt8,dt,1741.2649286712924,156,3324.897988818635,28,156.10641813085053,126,328.1984703323645,80
12061,1448.6820382637284,ew1,ew,753.6488934032618,86,893.6833963613656,15,194.68287799040795,93,1608.5694638489229,74
12062,1098.0808540674054,cc24,cc,1269.9397933019845,164,597.6475687474175,20,1647.188107023901,100,1826.3331701580182,46
12063,248.7424588072231,dt17,dt,409.39745353902924,27,926.2842343832119,0,1256.3340926708017,20,1682.9134393688819,89
12064,485.10675178737733,ns22,ns,558.6969427813722,60,2555.4001394547063,37,1098.5839084884547,3,1235.6391074325245,50
12065,795.3462342062244,ew17,ew,317.0284050907342,17,2060.084352529378,37,953.1772738303346,3,697.9065607765032,89
12066,438.91212632439726,ne8,ne,730.7143182293961,11,1059.2788541494933,29,399.69448074842614,50,1325.1909501650782,13
12067,1966.5246258388242,ns16,ns,1109.206264183805,112,1702.1592491693418,18,932.5786962808625,2,1066.9966858598766,112
12068,569.276972672793,ns16,ns,684.0645758121243,90,2023.5069839644368,26,482.6387862999005,149,288.3578951518189,39
12069,991.2105243821471,ns4,ns,214.71382385496437,138,3610.192177720962,22,96.39417474562671,150,167.02290245675798,30
12070,1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
12071,473.55293393897483,te3,te,392.1683257998939,102,1392.7688355189784,4,560.3849479753873,164,157.44399059839057,135
12072,1795.4122651002072,ew25,ew,904.6566101367001,162,1263.639067014419,1,1362.747482136075,83,259.68183077140327,62
12073,422.13069189861073,dt11,dt,765.0858963826265,58,855.5442201161216,29,366.21002212296054,6,430.3932774490953,4
12074,935.4159473160129,cc7,cc,1312.5693430341992,75,2108.656996290626,30,1258.3288850981328,80,656.897219038514,41
12075,656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
12076,592.2403766561755,ns2,ns,554.4464015503843,139,2807.0385739949984,9,171.49098356283383,84,116.56686668510385,56
12077,117.61898104192177,dt20,dt,341.92134201252077,9,847.1563831543066,37,1058.8416516100003,22,977.3387229729716,89
12078,698.9562041454433,cc20,cc,988.3481134549952,19,1674.0629009192492,28,1073.2417087498163,97,1089.7653748971939,100
12079,351.8401827495724,ew19,ew,314.6968801557806,155,455.78677685561115,25,583.9912578879141,124,936.9873506961316,99
12080,1041.2352804522134,ne16,ne,823.7278028277367,106,1972.3002581285436,16,183.7241430327164,119,567.8374945115509,44
12081,151.61161057048017,ew18,ew,1132.1789342003729,55,1452.5238782513147,25,375.4464885949499,57,556.6814145836335,18
12082,594.0319071344426,ew17,ew,599.4136702629283,55,2818.0996120591853,25,461.9236383194015,177,849.1141225150691,29
12083,579.376786957462,dt10,dt,1088.276195576411,36,1550.5068523253603,29,625.8114837016337,6,560.1631079951186,114
12084,323.9928731926967,cc14,cc,879.5988478464171,110,844.1991534341893,31,406.8349483270911,27,763.8607171923221,94
12085,1350.9984368970831,dt6,dt,1125.3229500285024,156,4484.03607998762,28,1666.8424474732963,112,2373.3770062133517,79
12086,715.746142204745,ne16,ne,655.0251247895585,107,2647.6385419290878,16,388.59725137848034,138,869.2076564821713,36
12087,556.225422028896,ew3,ew,651.4044046154169,69,860.4474980128081,36,873.2053341199012,33,796.8042661316352,24
12088,2318.503686150809,ns12,ns,2264.404258358167,91,4511.442383474564,19,2169.4077052954744,157,2863.940628689956,86
12089,1123.492524981392,ew6,ew,1146.7987948676964,63,3205.2059707009244,30,321.09306973314267,107,1066.2252938996746,131
12090,1855.4445215898124,ne13,ne,500.2614007390306,113,2522.3228424391227,31,106.22835831407046,130,409.60104895538336,15
12091,118.22438391272162,ew19,ew,777.1100938047022,155,924.2083017605471,25,181.83976704376235,124,819.5299006002722,99
12092,542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
12093,579.376786957462,dt10,dt,1088.276195576411,36,1550.5068523253603,29,625.8114837016337,6,560.1631079951186,114
12094,370.02169963329885,ew15,ew,428.96095999455804,51,1864.412455507852,0,464.74420090012774,20,1542.6488541371082,89
12095,624.0804518852091,dt27,dt,1529.8114897017458,81,1648.4056931808286,30,333.2943390678495,87,318.77019902107503,70
12096,904.0641497394813,ew22,ew,872.1365898495775,163,838.5847129538736,35,1394.6132963833745,49,556.3720353946683,82
12097,858.5671523778437,te3,te,610.9488315436843,102,1511.2130600254213,4,314.4449067238424,164,437.88852156865397,136
12098,264.80405446959077,dt17,dt,185.24187071061462,27,785.7919418139546,0,1758.0504718168213,20,2139.7785659271303,89
12099,291.60247650059125,dt20,dt,398.7150532168242,16,484.18229730940476,37,695.3410769564036,22,687.4647483605366,109
12100,693.7928470267145,ns19,ns,78.26932429617224,62,709.4139197509352,32,222.6621848355482,9,786.5027065644041,26
12101,173.05251052909028,ne10,ne,77.80162650460926,56,2186.636113826509,32,272.16942506453654,140,206.2285229636643,106
12102,1957.7266766229645,ew1,ew,985.4005608463234,86,957.1185035442526,15,1166.0997043821,93,2333.5521409116996,55
12103,381.131209373416,cc3,cc,83.2281796940904,46,766.760845127702,37,604.30010291437,22,1004.9920541553017,109
12104,542.4925069557542,ne14,ne,678.7786467592385,115,1400.2136081768397,8,791.4983808536749,95,807.1644472858088,76
12105,683.2062388608464,dt34,dt,1217.0196251629366,69,725.0317147579846,36,559.027944766894,44,958.1773515347693,83
12106,764.1756753945559,ne16,ne,702.8184544105638,107,2394.0501994831498,12,253.096138876935,4,326.235588490895,77
12107,319.8108674401399,dt34,dt,847.8286508962536,66,89.62965662638885,36,1276.0087299231893,44,1270.4105503576236,24
12108,482.8870387883696,ew9,ew,680.4802744771889,78,779.9937037682803,30,268.6318105654449,58,384.9857251561218,51
12109,716.4683832960128,ns10,ns,452.4938352312711,105,1110.5798452913148,4,166.95858876489368,48,106.54160176927644,45
12110,828.7237220493657,ew7,ew,581.7053490448541,71,882.0538100742297,30,348.2434504672819,64,598.5425754949833,126
12111,1827.0278362241595,ne15,ne,677.9270909295312,113,2145.1242047543788,18,571.8001389103725,69,737.4660501645991,58
12112,1970.067428434418,ne16,ne,204.4105380111522,122,1773.9146682244557,18,336.44535049013905,132,179.92251839927303,93
12113,364.8282166449387,ns9,ns,433.55059190442137,93,539.9059119061668,4,93.89939476160589,163,769.6243743799574,104
12114,784.0025967797039,ns9,ns,657.4718604054107,93,836.537750314534,4,410.137787459481,134,428.701091164242,115
12115,658.7041588704169,ew16,ew,385.707432744847,38,1622.5506172137211,37,1146.5000444976647,20,269.9180122328662,89
12116,753.4804433488056,ns23,ns,76.27585323534039,61,2085.5522180428443,37,1637.9242308177663,3,1774.8100320859853,50
12117,1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
12118,1738.0604759295024,ew24,ew,1292.5774541324552,147,1192.0557901375948,9,1258.6125524087968,16,1736.5666741284515,34
12119,904.8855343486098,ne9,ne,1042.8630733095351,62,1180.629427295322,32,400.21786135389004,67,546.5343825163778,13
12120,731.8107111886011,ns2,ns,828.521459926732,139,2103.4843246687583,9,154.2751079806967,78,316.64623661728336,20
12121,687.7071417505975,dt2,dt,975.8906940929461,130,5166.456809211162,22,96.75538656820375,15,523.0457812361974,7
12122,1738.7018960173718,ew1,ew,853.5069552552882,86,502.08272928685227,15,210.74764572062122,93,1973.8301925284861,74
12123,1156.926466311573,ne16,ne,1090.3429328386976,107,2672.031722856979,2,534.1733233961932,138,1121.7539972671213,77
12124,505.76448000299047,cc9,cc,529.641440066835,78,626.5123381797388,30,415.7180887292307,58,535.3958611139798,51
12125,250.30480530072714,ew17,ew,250.69890445057308,55,2428.6815704643986,25,404.3166113787289,3,366.68282169279513,50
12126,656.9235719275727,cc6,cc,382.4224436421492,74,2252.831258705663,37,1355.5919323061562,139,1453.6243244298323,41
12127,701.6784295271265,dt8,dt,1451.5386983283354,19,2169.2963164326547,28,704.8756011840131,97,495.4983625490505,60
12128,368.6238382136756,cc12,cc,945.1718442767428,123,1204.1449583311407,31,615.2907943126918,94,548.9129373727698,8
12129,518.0129847144179,ns2,ns,610.9743535820073,139,2189.3839684238415,9,111.10365359547468,17,192.32361737450915,20
12130,672.1781019068283,ns9,ns,389.2982670895311,105,599.993693239018,4,111.26201831555393,123,205.04492171479654,104
12131,151.82281252012598,ce2,ce,527.3302268976952,27,1185.4307085674523,0,1487.8167057898675,20,2116.8774902245314,89
12132,276.05909829699453,dt11,dt,633.9252431661688,15,1237.1010818114823,29,1054.8468118008352,6,1127.5530880909848,4
12133,462.0938816113552,te6,te,1460.2251150276913,94,2623.978452333084,26,578.1191636566292,31,292.21393945676925,73
12134,618.5757901931856,ns2,ns,723.6295475570337,139,1740.494146114245,9,644.0175714289153,17,508.6004011853226,20
12135,1361.2754611200485,cc8,cc,1401.0999471884998,72,2423.0529232027698,30,1439.6071570739068,147,1018.9013429765741,32
12136,1253.713752970859,dt30,dt,351.29020798774616,68,3387.1355312929827,3,539.6572177090478,51,735.6817392014948,128
12137,723.8853301692188,cc20,cc,907.8450805130888,19,1605.9488645092076,28,1086.1518444667238,97,1102.475584695672,100
12138,627.4308730240926,ne16,ne,604.5710860038461,107,2294.4848090801142,16,355.22478075587173,36,411.9410316617557,36
12139,323.6008293043683,ne8,ne,401.7138360410464,30,1394.7652213041822,29,211.73498943880838,50,1362.6099524740425,109
12140,698.9562041454433,cc20,cc,988.3481134549952,19,1674.0629009192492,28,1073.2417087498163,97,1089.7653748971939,100
12141,210.23505976711738,ew7,ew,1003.7150998700615,71,1077.3234583701203,30,631.7127227284382,64,1082.5042060606695,70
12142,1294.5085844801836,ns13,ns,1248.8098625608186,99,3700.1345101303377,2,788.1146031268688,32,515.0385076807069,86
12143,1300.5477352431747,ne16,ne,720.4010861269367,106,1909.5475538977764,16,284.97252226750953,119,415.7991905324806,144
12144,1308.8450085826667,ew1,ew,740.9385591650112,87,1913.5089379002893,13,226.6966932854513,109,142.5786695751181,90
12145,338.892921727933,ns8,ns,571.1146238965248,98,1377.9750602210997,4,257.785164824257,55,158.8219121891083,48
12146,468.26671369132407,ew26,ew,528.9940234896826,157,2350.7034093180155,1,137.72531431678772,131,548.3442063590063,143
12147,685.7652574208461,ns13,ns,510.2227137308315,99,3501.8114092208866,2,395.3080979322201,70,688.7722846303104,140
12148,151.3056406361581,ne11,ne,789.9825267365281,56,1425.8094087301163,31,743.7196425736817,23,716.2155170099413,23
12149,261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
12150,354.8022182803312,dt11,dt,601.1181795764415,58,877.4998507870005,29,756.4947362357785,143,993.9775731853846,4
12151,932.8854204975165,ne15,ne,493.55126882707134,121,603.7832238200973,12,631.1246778923644,105,290.6310615699723,84
12152,747.657962387908,ns10,ns,618.7521698183241,88,1469.1994415582878,4,188.24491799984222,164,249.59881901788404,136
12153,472.95283223067366,ew27,ew,388.0426925121068,151,1703.7804475225394,11,751.5697820157784,14,345.24388781035367,105
12154,346.39336629842387,ew17,ew,311.33223258923744,55,2511.771791886686,37,486.2244021572137,177,782.3864751300821,89
12155,2252.8800001447316,ne15,ne,171.50694459615949,122,1443.4741670815704,18,148.98483590423285,52,390.3042176275979,93
12156,1738.0604759295024,ew24,ew,1292.5774541324552,147,1192.0557901375948,9,1258.6125524087968,16,1736.5666741284515,34
12157,964.052185421829,cc14,cc,557.4881771078282,116,1275.8548536071974,31,302.6804406115114,27,626.6430867566064,94
12158,765.953012695063,dt31,dt,206.6872910308654,64,381.6954823925744,3,194.16617672794186,146,271.20048002492723,124
12159,359.0620234918717,ne16,ne,425.03110164408906,107,1602.0789442828648,12,226.2887648700018,135,278.8443853395259,111
12160,502.65757750532026,dt33,dt,677.4544784794399,82,663.0017805878956,3,227.80216308029023,176,329.7755623971142,91
12161,843.9455124439295,cc12,cc,1284.6849532285316,56,1974.8409468887207,31,445.5302619832672,23,582.3310905587465,23
12162,261.6725943696553,cc12,cc,985.8746550442161,110,1044.9208544491219,31,341.0564189622366,88,343.61535552351614,71
12163,1384.3262917259478,ew26,ew,538.7612787907464,162,1167.6182780314155,1,971.1399422279992,83,207.5048502423729,62
